id,Name,Cost,Perception Entropy,Generation,s0_type,s0_x,s0_y,s0_z,s0_qw,s0_qx,s0_qy,s0_qz
304,Design 304,2.0,2.7748346136334527,77,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5622100830078125,-0.3572135269641876,0.6160560846328735,0.4204678237438202
305,Design 305,2.0,2.7748478637423775,77,1,0.08581229561196192,0.7008241422838549,0.9141766118539182,-0.5622099041938782,-0.3572135865688324,0.6160562038421631,0.42046791315078735
306,Design 306,2.0,2.7751055998075405,77,1,0.08677473989420775,0.7008241422838549,0.9141766118539182,-0.5580738186836243,-0.3564106822013855,0.6208016276359558,0.41967886686325073
307,Design 307,2.0,2.7673912785900696,78,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5609215497970581,-0.35554561018943787,0.6194173693656921,0.4186602532863617
308,Design 308,2.0,2.774554134546337,78,1,0.030920856633112795,0.7008241422838549,0.9141766118539182,-0.5622076988220215,-0.3572104275226593,0.6160507202148438,0.42048150300979614
309,Design 309,2.0,2.7748346136334527,78,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5622100830078125,-0.3572135269641876,0.6160560846328735,0.4204678237438202
310,Design 310,2.0,2.7748478637423775,78,1,0.08581229561196192,0.7008241422838549,0.9141766118539182,-0.5622099041938782,-0.3572135865688324,0.6160562038421631,0.42046791315078735
311,Design 311,2.0,2.767237104311492,79,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
312,Design 312,2.0,2.7673912785900696,79,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5609215497970581,-0.35554561018943787,0.6194173693656921,0.4186602532863617
313,Design 313,2.0,2.774554134546337,79,1,0.030920856633112795,0.7008241422838549,0.9141766118539182,-0.5622076988220215,-0.3572104275226593,0.6160507202148438,0.42048150300979614
314,Design 314,2.0,2.7748346136334527,79,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5622100830078125,-0.3572135269641876,0.6160560846328735,0.4204678237438202
315,Design 315,2.0,2.767237104311492,80,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
316,Design 316,2.0,2.7673912785900696,80,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5609215497970581,-0.35554561018943787,0.6194173693656921,0.4186602532863617
317,Design 317,2.0,2.774554134546337,80,1,0.030920856633112795,0.7008241422838549,0.9141766118539182,-0.5622076988220215,-0.3572104275226593,0.6160507202148438,0.42048150300979614
318,Design 318,2.0,2.7748346136334527,80,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5622100830078125,-0.3572135269641876,0.6160560846328735,0.4204678237438202
319,Design 319,2.0,2.767237104311492,81,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
320,Design 320,2.0,2.7673912785900696,81,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5609215497970581,-0.35554561018943787,0.6194173693656921,0.4186602532863617
321,Design 321,2.0,2.7740436929444017,81,1,0.0868151881197452,0.7008241422838549,0.9151188309835827,-0.5566513538360596,-0.35278600454330444,0.6145740151405334,0.4335666596889496
322,Design 322,2.0,2.774554134546337,81,1,0.030920856633112795,0.7008241422838549,0.9141766118539182,-0.5622076988220215,-0.3572104275226593,0.6160507202148438,0.42048150300979614
323,Design 323,2.0,2.767237104311492,82,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
324,Design 324,2.0,2.7673912785900696,82,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5609215497970581,-0.35554561018943787,0.6194173693656921,0.4186602532863617
325,Design 325,2.0,2.773621809466503,82,1,0.0868151881197452,0.7008241422838549,0.9151151403113018,-0.5599635243415833,-0.3518161475658417,0.6128844618797302,0.4324799180030823
326,Design 326,2.0,2.7740436929444017,82,1,0.0868151881197452,0.7008241422838549,0.9151188309835827,-0.5566513538360596,-0.35278600454330444,0.6145740151405334,0.4335666596889496
327,Design 327,2.0,2.767237104311492,83,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
328,Design 328,2.0,2.7673912785900696,83,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5609215497970581,-0.35554561018943787,0.6194173693656921,0.4186602532863617
329,Design 329,2.0,2.7731282791756615,83,1,0.08677473989420775,0.754678863911054,0.9357312968703946,-0.5657488107681274,-0.357851505279541,0.6200525760650635,0.40915215015411377
330,Design 330,2.0,2.773621809466503,83,1,0.0868151881197452,0.7008241422838549,0.9151151403113018,-0.5599635243415833,-0.3518161475658417,0.6128844618797302,0.4324799180030823
331,Design 331,2.0,2.767237104311492,84,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
332,Design 332,2.0,2.7673912785900696,84,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5609215497970581,-0.35554561018943787,0.6194173693656921,0.4186602532863617
333,Design 333,2.0,2.7696034524651707,84,1,0.07563034346618142,0.7531687063752995,0.9358788220349282,-0.5583374500274658,-0.35810983180999756,0.6177634596824646,0.4223564863204956
334,Design 334,2.0,2.7731282791756615,84,1,0.08677473989420775,0.754678863911054,0.9357312968703946,-0.5657488107681274,-0.357851505279541,0.6200525760650635,0.40915215015411377
335,Design 335,2.0,2.7670835100980415,85,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
336,Design 336,2.0,2.767237104311492,85,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
337,Design 337,2.0,2.7673912785900696,85,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5609215497970581,-0.35554561018943787,0.6194173693656921,0.4186602532863617
338,Design 338,2.0,2.7696034524651707,85,1,0.07563034346618142,0.7531687063752995,0.9358788220349282,-0.5583374500274658,-0.35810983180999756,0.6177634596824646,0.4223564863204956
339,Design 339,2.0,2.7670835100980415,86,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
340,Design 340,2.0,2.7671188559710624,86,1,0.07563034346618142,0.7019913778737207,0.9358788220349282,-0.5577616691589355,-0.357713907957077,0.6188095808029175,0.42192092537879944
341,Design 341,2.0,2.767237104311492,86,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
342,Design 342,2.0,2.7673912785900696,86,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5609215497970581,-0.35554561018943787,0.6194173693656921,0.4186602532863617
343,Design 343,2.0,2.7670835100980415,87,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
344,Design 344,2.0,2.7671188559710624,87,1,0.07563034346618142,0.7019913778737207,0.9358788220349282,-0.5577616691589355,-0.357713907957077,0.6188095808029175,0.42192092537879944
345,Design 345,2.0,2.767237104311492,87,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
346,Design 346,2.0,2.7673686166419587,87,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5629652738571167,-0.35583391785621643,0.6171702146530151,0.41899070143699646
347,Design 347,2.0,2.7669651083511355,88,1,0.07464504903169858,0.7019762221576286,0.9358788220349282,-0.5617643594741821,-0.3550056517124176,0.6174010038375854,0.42096054553985596
348,Design 348,2.0,2.7670835100980415,88,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
349,Design 349,2.0,2.7671188559710624,88,1,0.07563034346618142,0.7019913778737207,0.9358788220349282,-0.5577616691589355,-0.357713907957077,0.6188095808029175,0.42192092537879944
350,Design 350,2.0,2.767237104311492,88,1,0.08677473989420775,0.7008241422838549,0.9358788220349282,-0.5625150799751282,-0.3558060824871063,0.6165102124214172,0.4205876886844635
351,Design 351,2.0,2.7669651083511355,89,1,0.07464504903169858,0.7019762221576286,0.9358788220349282,-0.5617643594741821,-0.3550056517124176,0.6174010038375854,0.42096054553985596
352,Design 352,2.0,2.7670835100980415,89,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
353,Design 353,2.0,2.767090956258116,89,1,0.0781066915351951,0.7019812224313778,0.9358788220349282,-0.5584224462509155,-0.35633477568626404,0.619570791721344,0.4210960865020752
354,Design 354,2.0,2.7671188559710624,89,1,0.07563034346618142,0.7019913778737207,0.9358788220349282,-0.5577616691589355,-0.357713907957077,0.6188095808029175,0.42192092537879944
355,Design 355,2.0,2.7669651083511355,90,1,0.07464504903169858,0.7019762221576286,0.9358788220349282,-0.5617643594741821,-0.3550056517124176,0.6174010038375854,0.42096054553985596
356,Design 356,2.0,2.7670835100980415,90,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
357,Design 357,2.0,2.767083950831549,90,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609202980995178,-0.3555448055267334,0.6194197535514832,0.4186592996120453
358,Design 358,2.0,2.767090956258116,90,1,0.0781066915351951,0.7019812224313778,0.9358788220349282,-0.5584224462509155,-0.35633477568626404,0.619570791721344,0.4210960865020752
359,Design 359,2.0,2.760311782568378,91,1,0.0781739318914538,0.7007678597474597,0.9551470294619326,-0.5609226226806641,-0.3555343449115753,0.6194223165512085,0.41866105794906616
360,Design 360,2.0,2.7669651083511355,91,1,0.07464504903169858,0.7019762221576286,0.9358788220349282,-0.5617643594741821,-0.3550056517124176,0.6174010038375854,0.42096054553985596
361,Design 361,2.0,2.7670835100980415,91,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
362,Design 362,2.0,2.767083950831549,91,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609202980995178,-0.3555448055267334,0.6194197535514832,0.4186592996120453
363,Design 363,2.0,2.760311782568378,92,1,0.0781739318914538,0.7007678597474597,0.9551470294619326,-0.5609226226806641,-0.3555343449115753,0.6194223165512085,0.41866105794906616
364,Design 364,2.0,2.761846904278494,92,1,0.07447355442850291,0.7007678597474597,0.9502548338343139,-0.5611919164657593,-0.3551875650882721,0.6176796555519104,0.4211619198322296
365,Design 365,2.0,2.7669651083511355,92,1,0.07464504903169858,0.7019762221576286,0.9358788220349282,-0.5617643594741821,-0.3550056517124176,0.6174010038375854,0.42096054553985596
366,Design 366,2.0,2.7670835100980415,92,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
367,Design 367,2.0,2.760311782568378,93,1,0.0781739318914538,0.7007678597474597,0.9551470294619326,-0.5609226226806641,-0.3555343449115753,0.6194223165512085,0.41866105794906616
368,Design 368,2.0,2.761846904278494,93,1,0.07447355442850291,0.7007678597474597,0.9502548338343139,-0.5611919164657593,-0.3551875650882721,0.6176796555519104,0.4211619198322296
369,Design 369,2.0,2.7669651083511355,93,1,0.07464504903169858,0.7019762221576286,0.9358788220349282,-0.5617643594741821,-0.3550056517124176,0.6174010038375854,0.42096054553985596
370,Design 370,2.0,2.7670835100980415,93,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
371,Design 371,2.0,2.760311782568378,94,1,0.0781739318914538,0.7007678597474597,0.9551470294619326,-0.5609226226806641,-0.3555343449115753,0.6194223165512085,0.41866105794906616
372,Design 372,2.0,2.761846904278494,94,1,0.07447355442850291,0.7007678597474597,0.9502548338343139,-0.5611919164657593,-0.3551875650882721,0.6176796555519104,0.4211619198322296
373,Design 373,2.0,2.7669651083511355,94,1,0.07464504903169858,0.7019762221576286,0.9358788220349282,-0.5617643594741821,-0.3550056517124176,0.6174010038375854,0.42096054553985596
374,Design 374,2.0,2.7670835100980415,94,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
375,Design 375,2.0,2.760311782568378,95,1,0.0781739318914538,0.7007678597474597,0.9551470294619326,-0.5609226226806641,-0.3555343449115753,0.6194223165512085,0.41866105794906616
376,Design 376,2.0,2.761846904278494,95,1,0.07447355442850291,0.7007678597474597,0.9502548338343139,-0.5611919164657593,-0.3551875650882721,0.6176796555519104,0.4211619198322296
377,Design 377,2.0,2.7669651083511355,95,1,0.07464504903169858,0.7019762221576286,0.9358788220349282,-0.5617643594741821,-0.3550056517124176,0.6174010038375854,0.42096054553985596
378,Design 378,2.0,2.7670835100980415,95,1,0.06813998496150747,0.7008241422838549,0.9358788220349282,-0.5609216094017029,-0.35554563999176025,0.6194174289703369,0.4186602830886841
379,Design 379,2.0,2.760311782568378,96,1,0.0781739318914538,0.7007678597474597,0.9551470294619326,-0.5609226226806641,-0.3555343449115753,0.6194223165512085,0.41866105794906616
380,Design 380,2.0,2.76034770193253,96,1,0.0781739318914538,0.7007678597474597,0.9551731257267836,-0.5617934465408325,-0.35555699467658997,0.6183217763900757,0.4191007912158966
381,Design 381,2.0,2.761846904278494,96,1,0.07447355442850291,0.7007678597474597,0.9502548338343139,-0.5611919164657593,-0.3551875650882721,0.6176796555519104,0.4211619198322296
382,Design 382,2.0,2.7619412902602867,96,1,0.07447355442850291,0.7007678597474597,0.9502287375694628,-0.5603232383728027,-0.3551657497882843,0.6187803745269775,0.4207209646701813
383,Design 383,2.0,2.760311782568378,97,1,0.0781739318914538,0.7007678597474597,0.9551470294619326,-0.5609226226806641,-0.3555343449115753,0.6194223165512085,0.41866105794906616
384,Design 384,2.0,2.76034770193253,97,1,0.0781739318914538,0.7007678597474597,0.9551731257267836,-0.5617934465408325,-0.35555699467658997,0.6183217763900757,0.4191007912158966
385,Design 385,2.0,2.761846904278494,97,1,0.07447355442850291,0.7007678597474597,0.9502548338343139,-0.5611919164657593,-0.3551875650882721,0.6176796555519104,0.4211619198322296
386,Design 386,2.0,2.7619412902602867,97,1,0.07447355442850291,0.7007678597474597,0.9502287375694628,-0.5603232383728027,-0.3551657497882843,0.6187803745269775,0.4207209646701813
387,Design 387,2.0,2.760311782568378,98,1,0.0781739318914538,0.7007678597474597,0.9551470294619326,-0.5609226226806641,-0.3555343449115753,0.6194223165512085,0.41866105794906616
388,Design 388,2.0,2.76034770193253,98,1,0.0781739318914538,0.7007678597474597,0.9551731257267836,-0.5617934465408325,-0.35555699467658997,0.6183217763900757,0.4191007912158966
389,Design 389,2.0,2.761846904278494,98,1,0.07447355442850291,0.7007678597474597,0.9502548338343139,-0.5611919164657593,-0.3551875650882721,0.6176796555519104,0.4211619198322296
390,Design 390,2.0,2.7619357779896756,98,1,0.07447355442850291,0.7007678597474597,0.9502546530206526,-0.5603284239768982,-0.3551672101020813,0.6187859773635864,0.42070451378822327
391,Design 391,2.0,2.760311782568378,99,1,0.0781739318914538,0.7007678597474597,0.9551470294619326,-0.5609226226806641,-0.3555343449115753,0.6194223165512085,0.41866105794906616
392,Design 392,2.0,2.76034770193253,99,1,0.0781739318914538,0.7007678597474597,0.9551731257267836,-0.5617934465408325,-0.35555699467658997,0.6183217763900757,0.4191007912158966
393,Design 393,2.0,2.76034770193253,99,1,0.0781739318914538,0.7007678597474597,0.9551731257267836,-0.5617935061454773,-0.35555702447891235,0.6183218359947205,0.419100821018219
394,Design 394,2.0,2.761846904278494,99,1,0.07447355442850291,0.7007678597474597,0.9502548338343139,-0.5611919164657593,-0.3551875650882721,0.6176796555519104,0.4211619198322296
