id,Name,Cost,Perception Entropy,Generation,s0_type,s0_x,s0_y,s0_z,s0_qw,s0_qx,s0_qy,s0_qz
509,Design 509,1.0,2.478597487992136,14,1,0.9970456022481579,0.1353809024515277,0.06675742007877063,-0.8446897268295288,0.20750509202480316,-0.062410611659288406,0.489434152841568
510,Design 510,1.0,2.479825648254244,14,1,0.9733754510308624,0.06644336399681076,0.9360432139688863,-0.8234986662864685,0.38828471302986145,-0.06308348476886749,-0.4087854325771332
511,Design 511,1.0,2.4955077588022636,14,1,0.9962053158498941,0.12429671977445826,0.7120403408213792,-0.5496123433113098,-0.08979617804288864,-0.286361426115036,0.779653787612915
512,Design 512,1.0,2.511474428480951,14,1,0.9599008647368513,0.07272317399791106,0.9385765433590022,-0.8184204697608948,0.37073013186454773,-0.03892020136117935,-0.43730124831199646
513,Design 513,1.0,2.511477466291277,14,1,0.9656427746157645,0.17312188205670404,0.29191699639574403,-0.5207480192184448,-0.15153875946998596,-0.22485965490341187,0.8095032572746277
514,Design 514,1.0,2.513531981772272,14,1,0.8650942500105375,0.1312613452458854,0.061201454901509134,0.925483226776123,0.01542754378169775,0.13359856605529785,-0.354110449552536
515,Design 515,1.0,2.5171780883730337,14,1,0.9660183473173621,0.13647277756319925,0.7240401638996123,-0.42534613609313965,-0.140278160572052,-0.3921922743320465,0.8034848570823669
516,Design 516,1.0,2.584679029291956,14,1,0.8602485284757979,0.12417331511991114,0.2825682556008898,-0.48386818170547485,-0.15433461964130402,-0.25931376218795776,0.821467399597168
517,Design 517,1.0,2.5862789424122257,14,1,0.9973228504514805,0.42127049707572994,0.06058687061925819,0.8433632850646973,-0.18503083288669586,0.13628102838993073,-0.485725462436676
518,Design 518,1.0,2.599504116839258,14,1,0.914132259743124,0.5274189618635201,0.2719701308485176,0.720780611038208,-0.5270321369171143,-0.07050152122974396,-0.444681853055954
519,Design 519,1.0,2.6210169423283025,14,1,0.9951434661515192,0.13154383419294097,0.061201454901509134,0.9214007258415222,0.014465530402958393,0.2014150619506836,-0.3320292532444
520,Design 520,1.0,2.6240938931168003,14,1,0.9962053158498941,0.123792551594919,0.2794324555855474,-0.5537692308425903,-0.1954060196876526,-0.2981182336807251,0.7525168657302856
521,Design 521,1.0,2.6511940078199787,14,1,0.9633412955847913,0.5335340084972159,0.26471000886395063,0.790752649307251,-0.43618232011795044,-0.03716067224740982,-0.4278717041015625
522,Design 522,1.0,2.6664707894981783,14,1,0.9720481311425373,0.6752928950132043,0.26471000886395063,0.7907674312591553,-0.43619048595428467,0.04429369792342186,-0.42715662717819214
523,Design 523,1.0,2.7067937882603093,14,1,0.9973228504514805,0.4493061519922886,0.06058687061925819,0.8604465126991272,-0.25603652000427246,0.13904154300689697,-0.41802459955215454
524,Design 524,1.0,2.7174888753355426,14,1,0.9962053158498941,0.123792551594919,0.2794469363157548,-0.5677585005760193,-0.1930772066116333,-0.295816034078598,0.7435485124588013
525,Design 525,1.0,2.7191430741012974,14,1,0.9062877012029324,0.4827153666729379,0.20679847092914078,-0.7938250303268433,0.2433534860610962,-0.058652427047491074,0.5542390942573547
526,Design 526,1.0,2.730587063735811,14,1,0.9962053158498941,0.12417331511991114,0.06817616084773642,-0.5654399394989014,-0.21242830157279968,-0.2946080267429352,0.7405120730400085
527,Design 527,1.0,2.7335637738169116,14,1,0.8009316813136026,0.42684835593149517,0.2719701308485176,0.7641965746879578,-0.45792117714881897,-0.0673389881849289,-0.44919636845588684
528,Design 528,1.0,2.7585416356981676,14,1,0.8958862181960668,0.001963408310447473,0.9648400471483856,0.8630784749984741,0.1634082943201065,-0.04992515593767166,-0.4752900302410126
529,Design 529,1.0,2.7585416356981676,14,1,0.8958862181960668,0.001963408310447473,0.9648400471483856,0.8630785346031189,0.1634083092212677,-0.04992515966296196,-0.47529006004333496
530,Design 530,1.0,2.7597876133383195,14,1,0.9062877012029324,0.4827153666729379,0.1400841159605029,-0.7884194850921631,0.2677243947982788,-0.05825303494930267,0.5507494211196899
531,Design 531,1.0,2.775974067634432,14,1,0.9665763128924747,0.45987518835043795,0.25464315074598076,-0.8376676440238953,0.17714890837669373,-0.14120334386825562,0.4969835877418518
532,Design 532,1.0,2.775974067634432,14,1,0.9665763128924747,0.45987518835043795,0.25464315074598076,-0.83766770362854,0.17714892327785492,-0.1412033587694168,0.4969836175441742
533,Design 533,1.0,2.778594121879427,14,1,0.9754781501092271,0.12938492551422245,0.5290517233877989,0.832234263420105,-0.2192775160074234,-0.14141260087490082,-0.489189088344574
534,Design 534,1.0,2.7858877912224216,14,1,0.9816860151650236,0.5042721459445322,0.16724503130541232,-0.854634165763855,0.26199501752853394,-0.06314536184072495,0.4438149631023407
535,Design 535,1.0,2.7859771028221534,14,1,0.9966950091413369,0.534285296019305,0.5783896143871318,0.6082431077957153,-0.5404754877090454,-0.2523993253707886,-0.5236612558364868
536,Design 536,1.0,2.7873847847641393,14,1,0.8602485284757979,0.12417331511991114,0.28325154748757014,-0.5440390706062317,-0.15856274962425232,-0.2355411946773529,0.789556622505188
537,Design 537,1.0,2.7927960075796525,14,1,0.9966950091413369,0.534285296019305,0.5763278479690525,0.6043398380279541,-0.5454109311103821,-0.2539408504962921,-0.5223162174224854
538,Design 538,1.0,2.7956077327192705,14,1,0.8009316813136026,0.5103844694103481,0.2761827631633194,0.8787622451782227,0.022817622870206833,0.21053168177604675,-0.42770636081695557
539,Design 539,1.0,2.806281675404398,14,1,0.8009316813136026,0.5302628199209577,0.2719701308485176,0.7302516102790833,-0.5209975838661194,-0.06914658099412918,-0.4364776313304901
540,Design 540,1.0,1.992334862774698,15,1,0.9816860151650236,0.45179517039503425,0.1663631748303451,-0.8257859945297241,0.25315138697624207,-0.06101388856768608,-0.5002691149711609
541,Design 541,1.0,2.2045287367762008,15,1,0.9656427746157645,0.13647277756319925,0.29123370450906366,-0.4510156512260437,-0.14785991609096527,-0.24816541373729706,0.8444739580154419
542,Design 542,1.0,2.2465657338560505,15,1,0.9623900542598574,0.12865380908520224,0.5764820673677588,0.8464789390563965,-0.14579027891159058,-0.05288271978497505,-0.5093347430229187
543,Design 543,1.0,2.249217836684076,15,1,0.9639416753038283,0.11259737474980683,0.5316457010259936,0.8458189368247986,-0.1838860958814621,-0.07347938418388367,-0.49535539746284485
544,Design 544,1.0,2.278465069955675,15,1,0.9639416753038283,0.11259737474980683,0.5316457010259936,0.8381744027137756,-0.18799914419651031,-0.07512292265892029,-0.506435215473175
545,Design 545,1.0,2.30206778938183,15,1,0.9948538684425178,0.1312613452458854,0.061201454901509134,0.9256764054298401,0.015408311039209366,0.13343201577663422,-0.35366901755332947
546,Design 546,1.0,2.342519814318506,15,1,0.9639416753038283,0.12938492551422245,0.5316457010259936,0.83844393491745,-0.22092002630233765,-0.07290901988744736,-0.49283912777900696
547,Design 547,1.0,2.349042188829271,15,1,0.8958862181960668,0.001963408310447473,0.9648400471483856,0.8640924096107483,0.16360026597976685,-0.012144098058342934,-0.47584840655326843
548,Design 548,1.0,2.369109846538393,15,1,0.9970456022481579,0.1353809024515277,0.06675742007877063,-0.8601909875869751,0.08725578337907791,-0.06355593353509903,0.4984159767627716
549,Design 549,1.0,2.3703884190977496,15,1,0.9968929478337245,0.12865380908520224,0.5694776293179794,0.8390575051307678,-0.19281119108200073,-0.052537523210048676,-0.5060099959373474
550,Design 550,1.0,2.429081309026567,15,1,0.9623900542598574,0.12865380908520224,0.569543982966022,0.8390116095542908,-0.19308434426784515,-0.05253464728593826,-0.5059823393821716
551,Design 551,1.0,2.4482822524965684,15,1,0.9933068429928319,0.1163767223656159,0.8417779262616542,-0.8310412764549255,-0.12080768495798111,0.1844438910484314,-0.5106430649757385
552,Design 552,1.0,2.4528270009220523,15,1,0.9641545916981098,0.10912538830513499,0.5456188677307412,-0.4802340269088745,-0.12377661466598511,-0.33941081166267395,0.7992839813232422
553,Design 553,1.0,2.4674338768185065,15,1,0.9660589502769399,0.13647277756319925,0.7240401638996123,-0.513633131980896,-0.13238497078418732,-0.3596729040145874,0.767652690410614
554,Design 554,1.0,2.478597487992136,15,1,0.9970456022481579,0.1353809024515277,0.06675742007877063,-0.8446897268295288,0.20750509202480316,-0.062410611659288406,0.489434152841568
555,Design 555,1.0,2.479825648254244,15,1,0.9733754510308624,0.06644336399681076,0.9360432139688863,-0.8234986662864685,0.38828471302986145,-0.06308348476886749,-0.4087854325771332
556,Design 556,1.0,2.494940197533457,15,1,0.9961392023281281,0.12429671977445826,0.7120403408213792,-0.5496123433113098,-0.08979617804288864,-0.286361426115036,0.779653787612915
557,Design 557,1.0,2.4955077588022636,15,1,0.9962053158498941,0.12429671977445826,0.7120403408213792,-0.5496123433113098,-0.08979617804288864,-0.286361426115036,0.779653787612915
558,Design 558,1.0,2.511474428480951,15,1,0.9599008647368513,0.07272317399791106,0.9385765433590022,-0.8184204697608948,0.37073013186454773,-0.03892020136117935,-0.43730124831199646
559,Design 559,1.0,2.511477466291277,15,1,0.9656427746157645,0.17312188205670404,0.29191699639574403,-0.5207480192184448,-0.15153875946998596,-0.22485965490341187,0.8095032572746277
560,Design 560,1.0,2.513531981772272,15,1,0.8650942500105375,0.1312613452458854,0.061201454901509134,0.925483226776123,0.01542754378169775,0.13359856605529785,-0.354110449552536
561,Design 561,1.0,2.5171780883730337,15,1,0.9660183473173621,0.13647277756319925,0.7240401638996123,-0.42534613609313965,-0.140278160572052,-0.3921922743320465,0.8034848570823669
562,Design 562,1.0,2.584679029291956,15,1,0.8602485284757979,0.12417331511991114,0.2825682556008898,-0.48386818170547485,-0.15433461964130402,-0.25931376218795776,0.821467399597168
563,Design 563,1.0,2.584679029291956,15,1,0.8602485284757979,0.12417331511991114,0.2825682556008898,-0.48386821150779724,-0.1543346345424652,-0.25931379199028015,0.8214674592018127
564,Design 564,1.0,2.5862789424122257,15,1,0.9973228504514805,0.42127049707572994,0.06058687061925819,0.8433632850646973,-0.18503083288669586,0.13628102838993073,-0.485725462436676
565,Design 565,1.0,2.599504116839258,15,1,0.914132259743124,0.5274189618635201,0.2719701308485176,0.720780611038208,-0.5270321369171143,-0.07050152122974396,-0.444681853055954
566,Design 566,1.0,2.6210169423283025,15,1,0.9951434661515192,0.13154383419294097,0.061201454901509134,0.9214007258415222,0.014465530402958393,0.2014150619506836,-0.3320292532444
567,Design 567,1.0,2.6211907380283757,15,1,0.9893807444572551,0.5040709398791685,0.2719701308485176,0.7495764493942261,-0.5040444731712341,-0.07588446140289307,-0.42227476835250854
568,Design 568,1.0,2.6240938931168003,15,1,0.9962053158498941,0.123792551594919,0.2794324555855474,-0.5537692308425903,-0.1954060196876526,-0.2981182336807251,0.7525168657302856
569,Design 569,1.0,2.6511940078199787,15,1,0.9633412955847913,0.5335340084972159,0.26471000886395063,0.790752649307251,-0.43618232011795044,-0.03716067224740982,-0.4278717041015625
570,Design 570,1.0,2.6664707894981783,15,1,0.9720481311425373,0.6752928950132043,0.26471000886395063,0.7907674312591553,-0.43619048595428467,0.04429369792342186,-0.42715662717819214
571,Design 571,1.0,2.7067937882603093,15,1,0.9973228504514805,0.4493061519922886,0.06058687061925819,0.8604465126991272,-0.25603652000427246,0.13904154300689697,-0.41802459955215454
572,Design 572,1.0,2.7174888753355426,15,1,0.9962053158498941,0.123792551594919,0.2794469363157548,-0.5677585005760193,-0.1930772066116333,-0.295816034078598,0.7435485124588013
573,Design 573,1.0,2.7191430741012974,15,1,0.9062877012029324,0.4827153666729379,0.20679847092914078,-0.7938250303268433,0.2433534860610962,-0.058652427047491074,0.5542390942573547
574,Design 574,1.0,2.730587063735811,15,1,0.9962053158498941,0.12417331511991114,0.06817616084773642,-0.5654399394989014,-0.21242830157279968,-0.2946080267429352,0.7405120730400085
575,Design 575,1.0,2.7335637738169116,15,1,0.8009316813136026,0.42684835593149517,0.2719701308485176,0.7641965746879578,-0.45792117714881897,-0.0673389881849289,-0.44919636845588684
576,Design 576,1.0,2.753371232336847,15,1,0.8562890842044039,0.13647277756319925,0.7240401638996123,-0.5075591802597046,-0.1357952356338501,-0.3449040651321411,0.7778075933456421
577,Design 577,1.0,2.7585416356981676,15,1,0.8958862181960668,0.001963408310447473,0.9648400471483856,0.8630784749984741,0.1634082943201065,-0.04992515593767166,-0.4752900302410126
578,Design 578,1.0,2.7585416356981676,15,1,0.8958862181960668,0.001963408310447473,0.9648400471483856,0.8630785346031189,0.1634083092212677,-0.04992515966296196,-0.47529006004333496
579,Design 579,1.0,2.7597876133383195,15,1,0.9062877012029324,0.4827153666729379,0.1400841159605029,-0.7884194850921631,0.2677243947982788,-0.05825303494930267,0.5507494211196899
580,Design 580,1.0,1.992334862774698,16,1,0.9816860151650236,0.45179517039503425,0.1663631748303451,-0.8257859945297241,0.25315138697624207,-0.06101388856768608,-0.5002691149711609
581,Design 581,1.0,2.202784075325815,16,1,0.9953925009164941,0.21980141025389316,0.5690853109170925,0.8387686014175415,-0.19201785326004028,-0.05263831093907356,-0.5067797899246216
582,Design 582,1.0,2.2045287367762008,16,1,0.9656427746157645,0.13647277756319925,0.29123370450906366,-0.4510156512260437,-0.14785991609096527,-0.24816541373729706,0.8444739580154419
583,Design 583,1.0,2.2465657338560505,16,1,0.9623900542598574,0.12865380908520224,0.5764820673677588,0.8464789390563965,-0.14579027891159058,-0.05288271978497505,-0.5093347430229187
584,Design 584,1.0,2.249217836684076,16,1,0.9639416753038283,0.11259737474980683,0.5316457010259936,0.8458189368247986,-0.1838860958814621,-0.07347938418388367,-0.49535539746284485
585,Design 585,1.0,2.278465069955675,16,1,0.9639416753038283,0.11259737474980683,0.5316457010259936,0.8381744027137756,-0.18799914419651031,-0.07512292265892029,-0.506435215473175
586,Design 586,1.0,2.2879969796598836,16,1,0.9984220865727376,0.001963408310447473,0.9511047019668466,0.8500716090202332,0.1632072925567627,-0.011951937340199947,-0.5005984306335449
587,Design 587,1.0,2.30206778938183,16,1,0.9948538684425178,0.1312613452458854,0.061201454901509134,0.9256764054298401,0.015408311039209366,0.13343201577663422,-0.35366901755332947
588,Design 588,1.0,2.342519814318506,16,1,0.9639416753038283,0.12938492551422245,0.5316457010259936,0.83844393491745,-0.22092002630233765,-0.07290901988744736,-0.49283912777900696
589,Design 589,1.0,2.344287481373636,16,1,0.9062877012029324,0.13271499004110074,0.1400841159605029,-0.9421539902687073,0.009713618084788322,-0.05753446742892265,-0.3300624489784241
590,Design 590,1.0,2.349042188829271,16,1,0.8958862181960668,0.001963408310447473,0.9648400471483856,0.8640924096107483,0.16360026597976685,-0.012144098058342934,-0.47584840655326843
591,Design 591,1.0,2.3598162139118593,16,1,0.8750151924837771,0.45179517039503425,0.17678694058765537,-0.8330813050270081,0.25878360867500305,-0.06253837049007416,-0.48486649990081787
592,Design 592,1.0,2.360624558514444,16,1,0.895873601886193,0.001963408310447473,0.9648400471483856,0.8729581236839294,0.09092459827661514,-0.050496648997068405,-0.4765782654285431
593,Design 593,1.0,2.369109846538393,16,1,0.9970456022481579,0.1353809024515277,0.06675742007877063,-0.8601909875869751,0.08725578337907791,-0.06355593353509903,0.4984159767627716
594,Design 594,1.0,2.3703884190977496,16,1,0.9968929478337245,0.12865380908520224,0.5694776293179794,0.8390575051307678,-0.19281119108200073,-0.052537523210048676,-0.5060099959373474
595,Design 595,1.0,2.400971600836603,16,1,0.9733754510308624,0.06644336399681076,0.9298820875240359,-0.8648399114608765,0.34480908513069153,-0.03316598758101463,-0.36339858174324036
596,Design 596,1.0,2.429081309026567,16,1,0.9623900542598574,0.12865380908520224,0.569543982966022,0.8390116095542908,-0.19308434426784515,-0.05253464728593826,-0.5059823393821716
597,Design 597,1.0,2.442790742462961,16,1,0.9429139329148588,0.10912538830513499,0.5622361965969503,-0.48301953077316284,-0.12449456006288528,-0.2605150640010834,0.8266348838806152
598,Design 598,1.0,2.4482822524965684,16,1,0.9933068429928319,0.1163767223656159,0.8417779262616542,-0.8310412764549255,-0.12080768495798111,0.1844438910484314,-0.5106430649757385
599,Design 599,1.0,2.4528270009220523,16,1,0.9641545916981098,0.10912538830513499,0.5456188677307412,-0.4802340269088745,-0.12377661466598511,-0.33941081166267395,0.7992839813232422
600,Design 600,1.0,2.4674338768185065,16,1,0.9660589502769399,0.13647277756319925,0.7240401638996123,-0.513633131980896,-0.13238497078418732,-0.3596729040145874,0.767652690410614
601,Design 601,1.0,2.478597487992136,16,1,0.9970456022481579,0.1353809024515277,0.06675742007877063,-0.8446897268295288,0.20750509202480316,-0.062410611659288406,0.489434152841568
602,Design 602,1.0,2.479825648254244,16,1,0.9733754510308624,0.06644336399681076,0.9360432139688863,-0.8234986662864685,0.38828471302986145,-0.06308348476886749,-0.4087854325771332
603,Design 603,1.0,2.494940197533457,16,1,0.9961392023281281,0.12429671977445826,0.7120403408213792,-0.5496123433113098,-0.08979617804288864,-0.286361426115036,0.779653787612915
604,Design 604,1.0,2.4955077588022636,16,1,0.9962053158498941,0.12429671977445826,0.7120403408213792,-0.5496123433113098,-0.08979617804288864,-0.286361426115036,0.779653787612915
605,Design 605,1.0,2.511474428480951,16,1,0.9599008647368513,0.07272317399791106,0.9385765433590022,-0.8184204697608948,0.37073013186454773,-0.03892020136117935,-0.43730124831199646
606,Design 606,1.0,2.511477466291277,16,1,0.9656427746157645,0.17312188205670404,0.29191699639574403,-0.5207480192184448,-0.15153875946998596,-0.22485965490341187,0.8095032572746277
607,Design 607,1.0,2.513531981772272,16,1,0.8650942500105375,0.1312613452458854,0.061201454901509134,0.925483226776123,0.01542754378169775,0.13359856605529785,-0.354110449552536
608,Design 608,1.0,2.5171780883730337,16,1,0.9660183473173621,0.13647277756319925,0.7240401638996123,-0.42534613609313965,-0.140278160572052,-0.3921922743320465,0.8034848570823669
609,Design 609,1.0,2.5606262518824026,16,1,0.9961392023281281,0.11590582278933707,0.7120403408213792,-0.5496123433113098,-0.08979617804288864,-0.286361426115036,0.779653787612915
610,Design 610,1.0,2.584679029291956,16,1,0.8602485284757979,0.12417331511991114,0.2825682556008898,-0.48386818170547485,-0.15433461964130402,-0.25931376218795776,0.821467399597168
611,Design 611,1.0,2.584679029291956,16,1,0.8602485284757979,0.12417331511991114,0.2825682556008898,-0.48386821150779724,-0.1543346345424652,-0.25931379199028015,0.8214674592018127
612,Design 612,1.0,2.5862789424122257,16,1,0.9973228504514805,0.42127049707572994,0.06058687061925819,0.8433632850646973,-0.18503083288669586,0.13628102838993073,-0.485725462436676
613,Design 613,1.0,2.599494990056841,16,1,0.9141448760529978,0.5274189618635201,0.2719701308485176,0.710381805896759,-0.5194286108016968,-0.06948439031839371,-0.4698123335838318
614,Design 614,1.0,2.599504116839258,16,1,0.914132259743124,0.5274189618635201,0.2719701308485176,0.720780611038208,-0.5270321369171143,-0.07050152122974396,-0.444681853055954
615,Design 615,1.0,2.601779702609865,16,1,0.9948580741897116,0.13154383419294097,0.061201454901509134,0.9222949147224426,0.015324659645557404,0.2005877047777176,-0.33000263571739197
616,Design 616,1.0,2.6210169423283025,16,1,0.9951434661515192,0.13154383419294097,0.061201454901509134,0.9214007258415222,0.014465530402958393,0.2014150619506836,-0.3320292532444
617,Design 617,1.0,2.6211907380283757,16,1,0.9893807444572551,0.5040709398791685,0.2719701308485176,0.7495764493942261,-0.5040444731712341,-0.07588446140289307,-0.42227476835250854
618,Design 618,1.0,2.6240938931168003,16,1,0.9962053158498941,0.123792551594919,0.2794324555855474,-0.5537692308425903,-0.1954060196876526,-0.2981182336807251,0.7525168657302856
619,Design 619,1.0,2.6480850523174686,16,1,0.9962053158498941,0.1315687785394908,0.2794469363157548,-0.5677585005760193,-0.1930772066116333,-0.295816034078598,0.7435485124588013
620,Design 620,1.0,1.992334862774698,17,1,0.9816860151650236,0.45179517039503425,0.1663631748303451,-0.8257859945297241,0.25315138697624207,-0.06101388856768608,-0.5002691149711609
621,Design 621,1.0,2.108376879996149,17,1,0.9984220865727376,0.001963408310447473,0.9511047019668466,0.8905896544456482,0.16912586987018585,-0.012661940418183804,-0.42200252413749695
622,Design 622,1.0,2.202784075325815,17,1,0.9953925009164941,0.21980141025389316,0.5690853109170925,0.8387686014175415,-0.19201785326004028,-0.05263831093907356,-0.5067797899246216
623,Design 623,1.0,2.2045287367762008,17,1,0.9656427746157645,0.13647277756319925,0.29123370450906366,-0.4510156512260437,-0.14785991609096527,-0.24816541373729706,0.8444739580154419
624,Design 624,1.0,2.227266000336496,17,1,0.9733754510308624,0.06644336399681076,0.83042444415812,-0.849846363067627,0.36196741461753845,-0.03481638804078102,-0.38148197531700134
625,Design 625,1.0,2.2449502537907047,17,1,0.9813058126993254,0.1366591504329228,0.10724568701411541,-0.9362597465515137,0.011088632047176361,-0.045656993985176086,-0.34815239906311035
626,Design 626,1.0,2.2465657338560505,17,1,0.9623900542598574,0.12865380908520224,0.5764820673677588,0.8464789390563965,-0.14579027891159058,-0.05288271978497505,-0.5093347430229187
627,Design 627,1.0,2.249217836684076,17,1,0.9639416753038283,0.11259737474980683,0.5316457010259936,0.8458189368247986,-0.1838860958814621,-0.07347938418388367,-0.49535539746284485
628,Design 628,1.0,2.278465069955675,17,1,0.9639416753038283,0.11259737474980683,0.5316457010259936,0.8381744027137756,-0.18799914419651031,-0.07512292265892029,-0.506435215473175
629,Design 629,1.0,2.2879969796598836,17,1,0.9984220865727376,0.001963408310447473,0.9511047019668466,0.8500716090202332,0.1632072925567627,-0.011951937340199947,-0.5005984306335449
630,Design 630,1.0,2.30206778938183,17,1,0.9948538684425178,0.1312613452458854,0.061201454901509134,0.9256764054298401,0.015408311039209366,0.13343201577663422,-0.35366901755332947
631,Design 631,1.0,2.3374706687391678,17,1,0.9303350579625643,0.1312613452458854,0.05794096846962614,0.92317134141922,0.015655633062124252,0.13557375967502594,-0.35934582352638245
632,Design 632,1.0,2.342519814318506,17,1,0.9639416753038283,0.12938492551422245,0.5316457010259936,0.83844393491745,-0.22092002630233765,-0.07290901988744736,-0.49283912777900696
633,Design 633,1.0,2.344287481373636,17,1,0.9062877012029324,0.13271499004110074,0.1400841159605029,-0.9421539902687073,0.009713618084788322,-0.05753446742892265,-0.3300624489784241
634,Design 634,1.0,2.344495982831804,17,1,0.9636670701424985,0.1287612384277008,0.5764820673677588,0.8379775881767273,-0.1443260759115219,-0.052351608872413635,-0.5236628651618958
635,Design 635,1.0,2.349042188829271,17,1,0.8958862181960668,0.001963408310447473,0.9648400471483856,0.8640924096107483,0.16360026597976685,-0.012144098058342934,-0.47584840655326843
636,Design 636,1.0,2.3598162139118593,17,1,0.8750151924837771,0.45179517039503425,0.17678694058765537,-0.8330813050270081,0.25878360867500305,-0.06253837049007416,-0.48486649990081787
637,Design 637,1.0,2.360624558514444,17,1,0.895873601886193,0.001963408310447473,0.9648400471483856,0.8729581236839294,0.09092459827661514,-0.050496648997068405,-0.4765782654285431
638,Design 638,1.0,2.369109846538393,17,1,0.9970456022481579,0.1353809024515277,0.06675742007877063,-0.8601909875869751,0.08725578337907791,-0.06355593353509903,0.4984159767627716
639,Design 639,1.0,2.3703884190977496,17,1,0.9968929478337245,0.12865380908520224,0.5694776293179794,0.8390575051307678,-0.19281119108200073,-0.052537523210048676,-0.5060099959373474
640,Design 640,1.0,2.3843823402584476,17,1,0.9082311981075651,0.06877901364593648,0.9647045990788903,-0.8624307513237,0.3086121678352356,-0.01182000432163477,-0.40103879570961
641,Design 641,1.0,2.400971600836603,17,1,0.9733754510308624,0.06644336399681076,0.9298820875240359,-0.8648399114608765,0.34480908513069153,-0.03316598758101463,-0.36339858174324036
642,Design 642,1.0,2.429081309026567,17,1,0.9623900542598574,0.12865380908520224,0.569543982966022,0.8390116095542908,-0.19308434426784515,-0.05253464728593826,-0.5059823393821716
643,Design 643,1.0,2.442790742462961,17,1,0.9429139329148588,0.10912538830513499,0.5622361965969503,-0.48301953077316284,-0.12449456006288528,-0.2605150640010834,0.8266348838806152
644,Design 644,1.0,2.4482822524965684,17,1,0.9933068429928319,0.1163767223656159,0.8417779262616542,-0.8310412764549255,-0.12080768495798111,0.1844438910484314,-0.5106430649757385
645,Design 645,1.0,2.4528270009220523,17,1,0.9641545916981098,0.10912538830513499,0.5456188677307412,-0.4802340269088745,-0.12377661466598511,-0.33941081166267395,0.7992839813232422
646,Design 646,1.0,2.464172434634058,17,1,0.9933068429928319,0.1163767223656159,0.9412355372771584,-0.8299058675765991,-0.12117534130811691,0.18500520288944244,-0.5121970772743225
647,Design 647,1.0,2.4674338768185065,17,1,0.9660589502769399,0.13647277756319925,0.7240401638996123,-0.513633131980896,-0.13238497078418732,-0.3596729040145874,0.767652690410614
648,Design 648,1.0,2.478597487992136,17,1,0.9970456022481579,0.1353809024515277,0.06675742007877063,-0.8446897268295288,0.20750509202480316,-0.062410611659288406,0.489434152841568
649,Design 649,1.0,2.479825648254244,17,1,0.9733754510308624,0.06644336399681076,0.9360432139688863,-0.8234986662864685,0.38828471302986145,-0.06308348476886749,-0.4087854325771332
650,Design 650,1.0,2.4910284249247,17,1,0.9961392023281281,0.5029055891029065,0.2908317179633329,0.7838586568832397,-0.09373122453689575,-0.08068420737981796,0.6084982752799988
651,Design 651,1.0,2.494940197533457,17,1,0.9961392023281281,0.12429671977445826,0.7120403408213792,-0.5496123433113098,-0.08979617804288864,-0.286361426115036,0.779653787612915
652,Design 652,1.0,2.4955077588022636,17,1,0.9962053158498941,0.12429671977445826,0.7120403408213792,-0.5496123433113098,-0.08979617804288864,-0.286361426115036,0.779653787612915
653,Design 653,1.0,2.511474428480951,17,1,0.9599008647368513,0.07272317399791106,0.9385765433590022,-0.8184204697608948,0.37073013186454773,-0.03892020136117935,-0.43730124831199646
654,Design 654,1.0,2.511477466291277,17,1,0.9656427746157645,0.17312188205670404,0.29191699639574403,-0.5207480192184448,-0.15153875946998596,-0.22485965490341187,0.8095032572746277
655,Design 655,1.0,2.513531981772272,17,1,0.8650942500105375,0.1312613452458854,0.061201454901509134,0.925483226776123,0.01542754378169775,0.13359856605529785,-0.354110449552536
656,Design 656,1.0,2.5171780883730337,17,1,0.9660183473173621,0.13647277756319925,0.7240401638996123,-0.42534613609313965,-0.140278160572052,-0.3921922743320465,0.8034848570823669
657,Design 657,1.0,2.517511436051218,17,1,0.8589710409625617,0.1240658857774126,0.29144500746533236,-0.47655364871025085,-0.15200157463550568,-0.25539377331733704,0.8273850679397583
658,Design 658,1.0,2.5407180935800953,17,1,0.962165143698876,0.5274189618635201,0.2728995509375083,0.710381805896759,-0.5194286108016968,-0.06948439031839371,-0.4698123335838318
659,Design 659,1.0,2.5606262518824026,17,1,0.9961392023281281,0.11590582278933707,0.7120403408213792,-0.5496123433113098,-0.08979617804288864,-0.286361426115036,0.779653787612915
660,Design 660,1.0,1.992334862774698,18,1,0.9816860151650236,0.45179517039503425,0.1663631748303451,-0.8257859945297241,0.25315138697624207,-0.06101388856768608,-0.5002691149711609
661,Design 661,1.0,2.0828521446646135,18,1,0.9954500271190685,0.12865380908520224,0.5694776293179794,0.9163600206375122,-0.19138678908348083,-0.05203235521912575,-0.347775936126709
662,Design 662,1.0,2.108376879996149,18,1,0.9984220865727376,0.001963408310447473,0.9511047019668466,0.8905896544456482,0.16912586987018585,-0.012661940418183804,-0.42200252413749695
663,Design 663,1.0,2.1165588321150226,18,1,0.9984220865727376,0.001963408310447473,0.9364355636866795,0.8909643888473511,0.1688527762889862,-0.01264149509370327,-0.4213211238384247
664,Design 664,1.0,2.121502951210825,18,1,0.9636670701424985,0.1287612384277008,0.5764820673677588,0.8820643424987793,-0.12129075080156326,-0.0391550287604332,-0.4535614252090454
665,Design 665,1.0,2.1590598450363556,18,1,0.9733754510308624,0.06644336399681076,0.83042444415812,-0.8560932874679565,0.3646281063556671,-0.035072311758995056,-0.36458277702331543
