id,Name,Generation,Cost,Perception Entropy,Perception Coverage,s0_type,s0_x,s0_y,s0_z,s0_qw,s0_qx,s0_qy,s0_qz,s1_type,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz,s2_type,s2_x,s2_y,s2_z,s2_qw,s2_qx,s2_qy,s2_qz,s3_type,s3_x,s3_y,s3_z,s3_qw,s3_qx,s3_qy,s3_qz,s4_type,s4_x,s4_y,s4_z,s4_qw,s4_qx,s4_qy,s4_qz
3926,Design 3926,57,4500.0,4.016112326239036,0.8954688920986466,2,-0.14756226767122235,0.10355268565381648,0.21090651968460275,0.34272435307502747,0.9342100620269775,0.042014773935079575,0.0895896926522255,2,2.903261204991901e-05,-0.003420265114269012,0.18665791322584352,-0.0697721540927887,-0.9723367094993591,0.2229195535182953,0.00023221723677124828,1,-0.005339244603628855,0.1675530656918544,0.37903357455235315,0.8187531232833862,-1.8085207557305694e-05,0.00030680291820317507,-0.5741456151008606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,Design 3927,57,10500.0,2.9092067512180395,0.9894612956721768,2,-0.013822664583723963,0.14160727716816618,0.21982166376990028,-0.8722552061080933,-0.4414574205875397,-0.030251141637563705,-0.20825713872909546,1,-0.004245391838821841,0.007052494053287524,0.18991069066031854,-0.02085522934794426,0.004935127682983875,0.9990302324295044,0.038461364805698395,1,0.0001545713010818162,-0.0020918237628695115,0.20068323929133658,-0.977454662322998,-0.061605267226696014,0.12041802704334259,0.16213177144527435,2,-0.039776869251694304,-2.082666377147063e-05,0.18744142054328852,-0.9932525753974915,-0.001781883998773992,-0.00035484059480950236,0.11595737189054489,1,-2.8472280677426594e-05,5.131881671062785e-06,0.19851068186520526,0.06732136011123657,-0.8154507279396057,0.5746605396270752,-0.01653132773935795
3928,Design 3928,57,2250.0,5.539605655556585,0.7495319103407693,2,-0.13313441998244743,0.16792874928487767,0.2069259528296862,0.9421462416648865,-0.3244312107563019,-0.05095444247126579,0.06714573502540588,2,-5.37562119136033e-05,0.06924978463704815,0.3682201707949901,0.1575191617012024,-0.9256507158279419,0.33513063192367554,-0.07775568217039108,2,0.006257111033520821,0.16722457978576866,0.26244334317816426,-0.0001229138288181275,-0.005519803613424301,-0.0016079397173598409,-0.9999834895133972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,Design 3929,57,3000.0,4.996325644432689,0.7977852672123255,2,-0.14708439571171303,0.17944095346612776,0.2551105477290657,0.9491892457008362,-0.3026723861694336,-0.05398184433579445,0.06719550490379333,2,0.0059565075803223,-0.03305881741358504,0.3655450118898682,-0.007947565987706184,-0.9724855422973633,0.2327583134174347,0.005679722409695387,2,0.000539029443033905,0.1784926003582311,0.36800948794273725,0.02089620754122734,-0.044374532997608185,0.22012846171855927,-0.9742369651794434,2,0.0,5.129395823158302e-07,0.18642104910914611,-0.6408678293228149,0.0,0.00013881751510780305,0.7676512002944946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3930,Design 3930,57,7500.0,3.2075530892027206,0.9643716899374097,2,-0.02342889758184792,0.17929614703104807,0.2052663154604561,-0.9530504941940308,-0.2846263647079468,-0.04853362962603569,-0.09125246107578278,1,-0.0009882461190889882,-1.597268002748679e-05,0.3079362885546577,-0.0019084648229181767,0.9964145421981812,-0.08447707444429398,0.004239085596054792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.3651866906201384e-05,-5.0443787800536846e-05,0.19158939824124832,-0.9942375421524048,0.0,0.0,0.10719985514879227,1,-0.016689631222916054,-0.0007230869416875033,0.18642104910914611,0.002156404312700033,0.007377654314041138,-0.000515255203936249,-0.9999703168869019
3931,Design 3931,57,5250.0,3.59193980866835,0.9268710212378966,2,-0.03005110072716699,0.1665669304613654,0.21982166376990028,-0.8760959506034851,-0.4335046112537384,-0.052031274884939194,-0.20450539886951447,2,-0.004046368302124495,0.007882811988117671,0.3083569623809964,0.0003807339526247233,0.033269695937633514,0.9994028806686401,-0.009316017851233482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-5.81339626389181e-06,-8.228103699298085e-06,0.19785994286006106,-0.9920690059661865,0.0,2.3396834876621142e-05,0.1256943792104721,1,-0.0013916624559135696,-2.4667598742571608e-05,0.18686441986579067,4.2546158510958776e-05,-0.09988729655742645,-0.0006510629900731146,0.994998574256897
3932,Design 3932,57,4500.0,4.016112326239036,0.8954688920986466,2,-0.14756226767122235,0.10355268565381648,0.21090651968460275,0.34272438287734985,0.9342101216316223,0.04201477766036987,0.08958970010280609,2,2.903261204991901e-05,-0.003420265114269012,0.18665791322584352,-0.0697721540927887,-0.9723367094993591,0.2229195535182953,0.00023221723677124828,1,-0.005339244603628855,0.1675530656918544,0.37903357455235315,0.8187531232833862,-1.8085207557305694e-05,0.00030680291820317507,-0.5741456151008606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,Design 3933,57,8250.0,2.9881982657195545,0.980313486331782,2,-0.013323544565481361,0.14160727716816618,0.21982166376990028,-0.8722489476203918,-0.4414542615413666,-0.03048676997423172,-0.20825564861297607,2,-0.004245391838821841,0.007052494053287524,0.18991069066031854,-0.020855216309428215,0.0049347407184541225,0.9989518523216248,0.04044647887349129,1,-0.001929773029558217,-0.0020918237628695115,0.20068323929133658,-0.9822027087211609,-0.06154515966773033,0.07253081351518631,0.161954864859581,2,-0.039776869251694304,-2.1214680616121358e-05,0.18739724807414157,-0.9932541251182556,8.018402877496555e-05,-0.00035484114778228104,0.11595773696899414,1,-2.8472280677426594e-05,5.131881671062785e-06,0.19851068186520526,0.06732136011123657,-0.8154507279396057,0.5746605396270752,-0.0165313258767128
3934,Design 3934,57,3750.0,4.759716636207245,0.8373187824319264,2,-0.16099190518048823,0.1524357877781202,0.19207522191271076,0.26995161175727844,-0.9577322602272034,0.04634105786681175,-0.08790701627731323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009785266553512209,0.0,0.38254492547590807,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3935,Design 3935,57,1500.0,6.853260951636001,0.6283635585513294,2,-0.15024094942639998,0.05474019281158162,0.2198500044736547,0.2294958531856537,0.9724475741386414,-0.019750121980905533,0.03588008135557175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.001358344048744204,0.0,0.18642104910914611,0.0,0.0,0.00011230576637899503,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3936,Design 3936,57,6000.0,3.512467932893127,0.9271919970042262,2,-0.14708439571171303,0.177134675443743,0.20640796497571762,0.9457381367683411,-0.3125053644180298,-0.05573556572198868,0.06937850266695023,2,0.0059565075803223,-0.0009489902584657187,0.3655450118898682,-8.292491838801652e-05,-0.9470627903938293,0.3209986984729767,0.0056536635383963585,2,-0.0013748849038308746,0.003612877733897504,0.37983883017989395,0.022397391498088837,-0.0073939478024840355,0.22160682082176208,-0.9748508334159851,2,0.0,-1.3820357766343079e-08,0.18949011406980243,-1.0,0.0,0.0,0.0,1,-1.4678497157817258e-05,0.0,0.18642104910914611,0.7078760266304016,0.0,1.3751463256994612e-07,0.7063366770744324
3937,Design 3937,57,6000.0,3.512467932893127,0.9271919970042262,2,-0.14708439571171303,0.177134675443743,0.20640796497571762,0.9457381367683411,-0.3125053644180298,-0.05573556572198868,0.06937850266695023,2,0.0059565075803223,-0.0009489902584657187,0.3655450118898682,-8.292491838801652e-05,-0.9470627903938293,0.3209986984729767,0.0056536635383963585,2,-0.0013748849038308746,0.003612877733897504,0.37983883017989395,0.022397391498088837,-0.0073939478024840355,0.22160682082176208,-0.9748508334159851,2,0.0,-1.3820357766343079e-08,0.18949011406980243,-1.0,0.0,0.0,0.0,1,-1.4678497157817258e-05,0.0,0.18642104910914611,0.7078760862350464,0.0,1.3751464678080083e-07,0.7063367366790771
3938,Design 3938,57,750.0,8.29773443869282,0.5226020435457123,2,-0.15225211763302032,0.05474019281158162,0.21228477498967233,0.2286553829908371,0.9726392030715942,-0.019822578877210617,0.03600982204079628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3939,Design 3939,57,10500.0,2.9139155732258555,0.9896752795163966,2,-0.15396169175807906,0.1794117481471376,0.20500086825758063,-0.9515935182571411,-0.2892388105392456,-0.05427355691790581,-0.08868605643510818,1,-0.0007903120571360106,0.00539787366668052,0.31148515616256117,-0.001874681212939322,0.8145841360092163,0.5800285339355469,0.004006373230367899,1,0.1907676702713404,-1.187927769177497e-05,0.19205850920200057,0.025034252554178238,-0.9996865391731262,0.00038156387745402753,0.0,2,1.3520595315307839e-06,7.704733690197524e-06,0.19142341367734364,-0.9942436814308167,0.0,0.0,0.10714283585548401,1,-0.01686389137097215,-0.004243795535480969,0.18642104910914611,-0.009670930914580822,0.007904634810984135,-8.60501968418248e-05,-0.999921977519989
3940,Design 3940,57,2250.0,5.54503327786724,0.7502273578344835,2,-0.15000672196566284,0.17823749899975957,0.20640796497571762,0.9473575353622437,-0.302358478307724,-0.08116137981414795,0.06712581217288971,2,0.0059565075803223,-0.12395268843823577,0.35038083716271873,-0.007674161810427904,-0.9472023248672485,0.3202958106994629,-0.012627366930246353,2,-0.0013749132974120578,0.0035892089779291925,0.36807038968030714,-0.04524249956011772,0.006826784927397966,0.22142407298088074,-0.9741036295890808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,Design 3941,57,3000.0,5.027410514886176,0.794629005510084,2,-0.14708439571171303,0.17944095346612776,0.2551105477290657,0.9491891860961914,-0.3026723563671112,-0.05398184061050415,0.06719549745321274,2,0.0059565075803223,-0.00018224716291947838,0.3655450118898682,-0.007947565987706184,-0.9724855422973633,0.2327583134174347,0.005679722409695387,2,0.000539029443033905,0.1784926003582311,0.36800948794273725,0.02089620567858219,-0.044374529272317886,0.22012844681739807,-0.9742369055747986,2,0.0,5.129395823158302e-07,0.18642104910914611,-0.7072263360023499,0.0,0.00015319132944568992,0.706987202167511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,Design 3942,57,7500.0,3.3054167107894723,0.9562937998181137,2,-0.0537327015553363,0.1689281267014106,0.2535411297055873,-0.9524955749511719,-0.28657403588294983,-0.04851745069026947,-0.09095913916826248,1,-0.0009763162283142044,-0.00019001086473804154,0.31098736119340487,-5.234096897765994e-05,0.9718672037124634,0.2355290651321411,-0.0003597914183046669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.6621268982445728e-06,-4.918615753381844e-05,0.18642104910914611,-0.9858182668685913,0.0,0.040095772594213486,0.1629561334848404,1,-0.016234503512968186,-0.000345363159612007,0.18642104910914611,-7.747385097900406e-06,-0.08046678453683853,-0.0005132632213644683,0.9967572093009949
3943,Design 3943,57,5250.0,3.597969775659372,0.926389557588402,2,-0.03005110072716699,0.1665669304613654,0.21982166376990028,-0.8760959506034851,-0.4335046112537384,-0.052031274884939194,-0.20450539886951447,2,-0.004046368302124495,0.007882811988117671,0.3083569623809964,0.00038032353040762246,-0.05709026753902435,0.9983255863189697,-0.009305975399911404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-5.81339626389181e-06,-8.228103699298085e-06,0.19785994286006106,-0.9920690059661865,0.0,2.3396834876621142e-05,0.1256943792104721,1,-0.0013916624559135696,-2.4667598742571608e-05,0.18686441986579067,4.2546158510958776e-05,-0.09988729655742645,-0.0006510629900731146,0.994998574256897
3944,Design 3944,57,4500.0,4.040804242903896,0.893329053656449,2,-0.1619422173543993,0.05186262055454655,0.2209016348258679,0.3567622900009155,0.9296638369560242,0.046417586505413055,0.0793168693780899,2,-0.0006441580249963792,-0.0035880805838477327,0.18897017082409195,-0.005290196742862463,-0.9706588983535767,0.2401636391878128,-0.010705352760851383,1,0.009347660211551534,0.16711701323768585,0.36750941476970844,0.8611735105514526,0.0,0.0001307178317802027,-0.5083110332489014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3945,Design 3945,57,8250.0,3.051969036915791,0.9750173861873429,2,-0.16110115157050353,0.14160727716816618,0.21982166376990028,-0.9110928773880005,-0.3638780415058136,-0.03926410526037216,-0.18963336944580078,2,0.00022535518733106125,0.009968805050365228,0.18660462230128932,-0.02082604542374611,0.005210640840232372,0.9997695088386536,0.0,1,0.00010934977899528984,0.004296300484034387,0.20079440378503616,-0.9951525926589966,-0.06274878978729248,0.07520140707492828,0.008872211910784245,2,0.0010266638660316758,-1.7255503746434238e-06,0.18740153406762328,-0.9923279881477356,3.3633077691774815e-05,-0.0003790988412220031,0.12363258004188538,1,-0.004688823901809437,6.640352000955213e-06,0.19862073369013694,0.0063058845698833466,-0.27574053406715393,0.9592806100845337,0.06089315935969353
3946,Design 3946,57,3750.0,4.868826338808499,0.8290804044294656,2,-0.16099190518048823,0.1524357877781202,0.19207522191271076,0.26990917325019836,-0.957422137260437,-0.05259993299841881,-0.08789320290088654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009785266553512209,0.0,0.38254492547590807,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3947,Design 3947,57,1500.0,7.003446520407866,0.6164339592360777,2,-0.15024094942639998,0.05474019281158162,0.2198500044736547,0.22804172337055206,0.9703697562217712,-0.01906558871269226,0.07756277918815613,2,0.0,-0.0008303179348301474,0.19163414187562108,-0.023198861628770828,0.0,0.0,-0.9997308850288391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,Design 3948,57,6000.0,3.5157638309167414,0.9266570373936768,2,-0.14708439571171303,0.17944095346612776,0.20640796497571762,0.9491050839424133,-0.3029162287712097,-0.05402533710002899,0.06724964082241058,2,0.0059565075803223,-0.001028882281180532,0.3655450118898682,-0.007710553705692291,-0.9516940712928772,0.3069033920764923,0.0054137022234499454,2,-0.0013748849038308746,0.003612877733897504,0.3699333963093401,0.020910045132040977,-0.00739418575540185,0.22161395847797394,-0.974882185459137,2,0.0,5.129395823158302e-07,0.18642104910914611,-1.0,0.0,0.0,0.0,1,-0.01469226517806083,0.0,0.18658841681573016,0.7074511647224426,0.0,-9.897114068735391e-06,0.7067621946334839
3949,Design 3949,57,750.0,8.301904095274617,0.5222275718183277,2,-0.1504704878657743,0.05474019281158162,0.21984925233509178,0.22976794838905334,0.9723811745643616,-0.019774576649069786,0.03592262044548988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,Design 3950,57,10500.0,2.9188198951710174,0.9893543037500668,2,-0.15396169175807906,0.1794117481471376,0.20500086825758063,-0.9516050815582275,-0.28924232721328735,-0.05404806137084961,-0.08868713676929474,1,-0.0007903120571360106,0.005433999359749857,0.31148515616256117,-0.0027767366264015436,0.999508261680603,0.03085244633257389,0.004861120600253344,1,0.1907676702713404,-1.187927769177497e-05,0.19205850920200057,0.025034252554178238,-0.9996865391731262,0.0003721315588336438,0.0,2,1.3520595315307839e-06,7.704733690197524e-06,0.19142341367734364,-0.9942247867584229,0.0,0.0,0.10731784254312515,1,-7.517216539944076e-05,-0.00036016862198034604,0.18642104910914611,-0.009671010076999664,0.0067868921905756,-8.605090260971338e-05,-0.999930202960968
3951,Design 3951,57,2250.0,5.577816856202928,0.740812068688814,2,-0.017882413467057507,0.16871296812893044,0.20709712863280239,0.3456108272075653,0.9342169165611267,0.045181091874837875,0.07583221048116684,2,-0.0005510696228666137,-0.0036144880315352674,0.18644826741971376,-0.0014729819959029555,-0.9744914770126343,0.2241586297750473,-0.010819296352565289,2,0.18675320514279115,0.004941948278285244,0.3786548188536196,-0.1000271886587143,0.007600783370435238,0.013938292860984802,-0.9948580265045166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3952,Design 3952,57,2250.0,5.577816856202928,0.740812068688814,2,-0.017882413467057507,0.16871296812893044,0.20709712863280239,0.3456108272075653,0.9342169165611267,0.045181091874837875,0.07583221048116684,2,-0.0005510696228666137,-0.0036144880315352674,0.18644826741971376,-0.0014729821123182774,-0.974491536617279,0.2241586446762085,-0.010819297283887863,2,0.18675320514279115,0.004941948278285244,0.3786548188536196,-0.1000271886587143,0.007600783370435238,0.013938292860984802,-0.9948580265045166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,Design 3953,57,3000.0,5.085552795165571,0.7834483496496014,2,-0.020041350550800908,0.16304439924265568,0.3009745886831794,0.92628413438797,-0.33643582463264465,-0.08244721591472626,0.14836116135120392,2,0.0060524581194879926,-0.13377007195100815,0.3654420022863384,-0.007744667120277882,-0.9331784844398499,0.3593091368675232,0.0038520151283591986,2,0.16560876486345022,0.0015823681541138612,0.3766177798424142,-0.05307522043585777,-0.005269950721412897,0.22134016454219818,-0.9737370610237122,2,4.3764658223865803e-05,0.0,0.18642104910914611,-1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,Design 3954,57,7500.0,3.3273968279485553,0.9550098967527951,2,-0.17868175759341953,0.1794117481471376,0.20500086825758063,-0.9515935182571411,-0.2892388105392456,-0.05427355691790581,-0.08868605643510818,1,-0.0007903120571360106,0.00539787366668052,0.31148515616256117,-0.001874681212939322,0.8145841360092163,0.5800285339355469,0.004006373230367899,1,0.16240798593625544,-1.187927769177497e-05,0.19205850920200057,0.024739781394600868,-0.9879274964332581,-0.15292878448963165,0.0,2,1.3520595315307839e-06,7.704733690197524e-06,0.19142341367734364,-0.9942436814308167,0.0,0.0,0.10714283585548401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3955,Design 3955,57,5250.0,3.6053262444422365,0.9248916706788638,2,-0.03005110072716699,0.1665669304613654,0.21982166376990028,-0.8760959506034851,-0.4335046112537384,-0.052031274884939194,-0.20450539886951447,2,-0.004046368302124495,0.007052494053287524,0.3110421407006395,0.0004103262908756733,-0.05709026753902435,0.9983255863189697,-0.009305975399911404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.000440494075958274,-8.228103699298085e-06,0.1874273861470505,-0.9918198585510254,0.0,2.3408147171721794e-05,0.12764529883861542,1,-0.0013916624559135696,-2.4667598742571608e-05,0.18686441986579067,0.0018263941165059805,-0.09986215084791183,0.022368647158145905,0.9947481155395508
3956,Design 3956,57,4500.0,4.048470852133416,0.8931150698122292,2,-0.1503442795593195,0.10679310090538977,0.21241094230596924,0.34272411465644836,0.9341727495193481,0.04201474413275719,0.08997882157564163,2,2.903261204991901e-05,-0.003420265114269012,0.37673638559238015,-0.06977260857820511,-0.9723363518714905,0.22292101383209229,0.00023221876472234726,1,-0.005419007357610793,0.16578494148064504,0.37903357455235315,0.8187531232833862,0.00033382020774297416,0.0002976238902192563,-0.5741456151008606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,Design 3957,57,8250.0,3.0677080750787686,0.9734660033167496,2,-0.15931837372091173,0.14160727716816618,0.21982166376990028,-0.91109299659729,-0.363878071308136,-0.03926410898566246,-0.18963298201560974,2,0.00022535518733106125,0.010032730525196822,0.18660462230128932,-0.011743361130356789,0.005210726987570524,0.9999175071716309,0.0,1,0.00010934977899528984,0.004296300484034387,0.1874663589049675,-0.9951525926589966,-0.06274878978729248,0.07520140707492828,0.00887221097946167,2,0.0010266638660316758,-1.7255503746434238e-06,0.18740153227035966,-0.9923279881477356,3.3633077691774815e-05,-0.00037907095975242555,0.12363258004188538,1,-0.004275467274469479,6.640352000955213e-06,0.19862073369013694,0.00630588922649622,-0.27574074268341064,0.959281325340271,0.06088215857744217
3958,Design 3958,57,3750.0,4.870272750863178,0.8290269084684107,2,-0.16099190518048823,0.1524357877781202,0.19207522191271076,0.2704804241657257,-0.9572063684463501,-0.053275447338819504,-0.08807922154664993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009785266553512209,-9.15399675059784e-05,0.3828503746522193,0.9999998807907104,0.0,-0.00037134665763005614,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,Design 3959,57,1500.0,7.006111634887308,0.6162199753918579,2,-0.15024094942639998,0.05474019281158162,0.2198500044736547,0.22804172337055206,0.9703697562217712,-0.01906558871269226,0.07756277918815613,2,0.0,0.0,0.18642104910914611,-0.023228850215673447,0.0,0.0,-0.9997302293777466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,Design 3960,57,6000.0,3.5346951890661447,0.9258545979778526,2,-0.15000672196566284,0.17823749899975957,0.20640796497571762,0.9473794102668762,-0.3023654520511627,-0.08087874948978424,0.06712736189365387,2,0.0059565075803223,-0.13377007195100815,0.3655450118898682,-0.007674161810427904,-0.9472023248672485,0.3202958106994629,-0.012627366930246353,2,-0.0013749132974120578,0.0035892089779291925,0.36807038968030714,-0.04524542763829231,-0.005272290203720331,0.22143839299678802,-0.9741098880767822,2,0.0,0.0,0.18642104910914611,1.0,0.0,0.0,0.0,1,0.0,0.0,0.18642104910914611,1.0,0.0,0.0,0.0
3961,Design 3961,57,750.0,8.301990253424794,0.5222275718183277,2,-0.15024094942639998,0.05474019281158162,0.2198500044736547,0.2294958531856537,0.9724475741386414,-0.019750121980905533,0.03588008135557175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,Design 3962,57,10500.0,2.9265342472443567,0.9879099128015835,2,-0.15396169175807906,0.1794117481471376,0.20500086825758063,-0.9515935182571411,-0.2892388105392456,-0.05427355691790581,-0.08868605643510818,1,-0.0007903120571360106,0.00539787366668052,0.31148515616256117,-0.001874681212939322,0.8145841360092163,0.5800285339355469,0.004006373230367899,1,0.1907676702713404,-1.187927769177497e-05,0.19205850920200057,0.02473977953195572,-0.9879274368286133,-0.15292876958847046,0.0,2,1.3520595315307839e-06,7.704733690197524e-06,0.19142341367734364,-0.9942436814308167,0.0,0.0,0.10714283585548401,1,-0.01686389137097215,-0.004243795535480969,0.18642104910914611,-0.009670931845903397,0.00790463574230671,-8.605020411778241e-05,-0.9999220371246338
3963,Design 3963,57,2250.0,5.594063645849095,0.7380837746750121,2,-0.06256790761173298,0.17632230757352696,0.2072644848388778,0.34139764308929443,0.936220109462738,0.04475924372673035,0.0702584981918335,2,-0.0005510696228666137,-0.00343969829950435,0.19146672026901498,-0.01590937003493309,-0.9701082110404968,0.23955507576465607,-0.03535783290863037,2,0.0,0.16417877268498493,0.18642104910914611,-0.0006982455961406231,0.0,0.0006937642465345562,0.9999995231628418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,Design 3964,57,3000.0,5.112555251988917,0.7768148504787888,2,-0.013565854425501553,0.1624660370677753,0.3009745886831794,0.872192919254303,-0.47899049520492554,-0.07529458403587341,0.06464078277349472,2,0.0060524581194879926,-0.13377007195100815,0.3751994597120364,-0.021333783864974976,-0.932993471622467,0.35924527049064636,0.0033042775467038155,2,0.16935332288947544,0.172608640161173,0.19059548227070588,-0.002774605993181467,-0.005235510412603617,0.25351008772850037,-0.967314600944519,2,4.3572838244308786e-05,0.0,0.18642104910914611,-1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,Design 3965,57,7500.0,3.328885865094785,0.9568287594286632,2,-0.026791824096134294,0.14281474781952738,0.22082488041323914,-0.9533892273902893,-0.2842327356338501,0.04423519968986511,-0.09112626314163208,1,2.1304403335767035e-05,-1.4593345564439921e-05,0.3079395039353868,-0.1245843693614006,0.9868972897529602,-0.10252685844898224,-0.0008287018281407654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.944916426765041e-05,-5.371390288899021e-05,0.18642104910914611,-0.9704111814498901,0.0,0.0,0.2414582222700119,1,-0.016689631222916054,-0.000345363159612007,0.19330619671219954,0.0001347788202110678,-0.07677529007196426,-0.0005134114762768149,0.9970483183860779
3966,Design 3966,57,5250.0,3.6174380205898817,0.9228053281977211,2,-0.013321493299990033,0.14160727716816618,0.21982166376990028,-0.8975947499275208,-0.39619946479797363,-0.038935501128435135,-0.18929800391197205,2,-0.004257291142620084,0.007052494053287524,0.18829196588184083,0.0016630960162729025,-0.056803081184625626,0.9919235110282898,-0.11339510977268219,1,0.00025041236552815813,0.0005473323556230147,0.18642104910914611,-0.982042670249939,-0.0615401417016983,0.07275918126106262,0.1628224402666092,2,0.001873927855189285,-2.1212601281378907e-05,0.18740097908948106,-0.9932504296302795,0.0,6.282204140006797e-06,0.11598984897136688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,Design 3967,57,4500.0,4.050007232974707,0.8924196223185149,2,-0.14264709096551145,0.023048104411415384,0.220885485463481,0.3567624092102051,0.9296641945838928,0.046411145478487015,0.07931689918041229,2,-0.0006339619806988101,-0.0035880805838477327,0.1889742390773486,-0.005294414237141609,-0.970611572265625,0.24035511910915375,-0.01071388740092516,1,0.009877184938042443,0.16711701323768585,0.36750941476970844,0.8299672603607178,0.0,0.00014344757073558867,-0.5578120946884155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3968,Design 3968,57,8250.0,3.085182895165502,0.9719146204461563,2,-0.15927963668915263,0.14160727716816618,0.21982166376990028,-0.9102320671081543,-0.3660775423049927,-0.0392444021999836,-0.18953821063041687,2,0.00022535518733106125,0.010033656251008492,0.18642104910914611,0.10313376784324646,-0.054268043488264084,0.9931860566139221,0.0,1,0.00010934977899528984,0.004296300484034387,0.18642104910914611,-0.9951525330543518,-0.06274878233671188,0.07520139962434769,0.00887221097946167,2,0.0010266638660316758,-1.178659027752454e-06,0.18740097908948106,-0.9923279881477356,0.0,-0.00037821769365109503,0.12363258004188538,1,-2.9841458690203944e-05,-2.534700886613794e-05,0.18642104910914611,0.007576145231723785,-0.2776302397251129,0.9587485790252686,0.06054173409938812
3969,Design 3969,57,3750.0,4.874077981691945,0.828705932702081,2,-0.16099190518048823,0.1524357877781202,0.19207522191271076,0.2704804241657257,-0.9572063684463501,-0.053275447338819504,-0.08807922154664993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009785266553512209,0.0,0.38254492547590807,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
