Generation,Cost,Perception Entropy,Coverage,s0_type,s0_x,s0_y,s0_z,s0_qw,s0_qx,s0_qy,s0_qz,s1_type,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz
42,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1.0,14.8029190607093,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.25383688101923435,-0.66771399974823,-0.2527480125427246,-0.664448618888855,-0.22087228298187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.0,14.8029190607093,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.25383688101923435,-0.66771399974823,-0.2527480125427246,-0.664448618888855,-0.22087228298187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0,14.8029190607093,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.25383688101923435,-0.66771399974823,-0.2527480125427246,-0.664448618888855,-0.22087228298187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.0,14.8029190607093,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.25383688101923435,-0.66771399974823,-0.2527480125427246,-0.664448618888855,-0.22087228298187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.0,14.8029190607093,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2538415877748828,-0.6677165627479553,-0.25274884700775146,-0.6644454002380371,-0.22087301313877106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,14.8029190607093,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.25383688101923435,-0.66771399974823,-0.2527480125427246,-0.664448618888855,-0.22087228298187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,14.8029190607093,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2538415877748828,-0.6677165627479553,-0.25274884700775146,-0.6644454002380371,-0.22087301313877106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1.0,14.8029190607093,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.25383688101923435,-0.66771399974823,-0.2527480125427246,-0.664448618888855,-0.22087228298187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6673032641410828,-0.252592533826828,-0.6640399098396301,-0.2235046625137329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6673032641410828,-0.252592533826828,-0.6640399098396301,-0.2235046625137329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6673032641410828,-0.252592533826828,-0.6640399098396301,-0.2235046625137329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6673032641410828,-0.252592533826828,-0.6640399098396301,-0.2235046625137329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6673032641410828,-0.252592533826828,-0.6640399098396301,-0.2235046625137329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0,14.802930563853847,0.13926701570680627,1,0,-0.16178974143471406,0.005482879670297161,0.2537490849149887,-0.6677213311195374,-0.2527506649494171,-0.6644394397735596,-0.2208745926618576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6673032641410828,-0.252592533826828,-0.6640399098396301,-0.2235046625137329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6671190857887268,-0.2526484727859497,-0.664186954498291,-0.22355416417121887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6673032641410828,-0.252592533826828,-0.6640399098396301,-0.2235046625137329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6673032641410828,-0.252592533826828,-0.6640399098396301,-0.2235046625137329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.0,14.806031510785775,0.1387434554973822,1,0,-0.16458912023727756,0.005482879670297161,0.18642104910914611,-0.6673032641410828,-0.252592533826828,-0.6640399098396301,-0.2235046625137329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.0,14.806063974841877,0.1387434554973822,1,0,-0.16237548351578174,0.005351104801160814,0.2537490849149887,-0.6705793738365173,-0.25383251905441284,-0.6608238816261292,-0.22182001173496246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
